"name","name__URI","birthDate","birthPlace","birthPlace__URI","region","region__URI","country","country__URI"
"Jack Marshallll","http://dbpedia.org/resource/Jack_Marshall_(composer)","1921-11-23","El Doradoo","http://dbpedia.org/resource/El_Dorado,_Kansas","Kansass","http://dbpedia.org/resource/Kansas","United States","http://dbpedia.org/resource/United_States"
"Paul Rudolphh","http://dbpedia.org/resource/Paul_Rudolph_(architect)","1918-10-23","Elktton","http://dbpedia.org/resource/Elkton,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Paul Martin","http://dbpedia.org/resource/Paul_Martin_(ice_hockey)","1981-03-05","Elk River","http://dbpedia.org/resource/Elk_River,_Minnesota","Minnesotta","http://dbpedia.org/resource/Minnesota","United States","http://dbpedia.org/resource/United_States"
"Collin Brownn","http://dbpedia.org/resource/Colin_Brown_(American_football)","1985-08-29","Chillicothe","http://dbpedia.org/resource/Chillicothe,_Missouri","Missouri","http://dbpedia.org/resource/Missouri","United States","http://dbpedia.org/resource/United_States"
"Jason Cookk","http://dbpedia.org/resource/Jason_Cook_(actor)","1980-09-13","Camden","http://dbpedia.org/resource/Camden,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"John Moyerr","http://dbpedia.org/resource/John_Moyer_(comedian)","1969-05-01","Camdenn","http://dbpedia.org/resource/Camden,_New_Jersey","New Jerseyy","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Jaasonn Thompson","http://dbpedia.org/resource/Jason_Thompson_(basketball)","1986-07-21","Camden","http://dbpedia.org/resource/Camden,_New_Jersey","New Jerseyy","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"John Morrisss","http://dbpedia.org/resource/John_Morris_(composer)","1926-10-18","Elizabethh","http://dbpedia.org/resource/Elizabeth,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"James Manninggg","http://dbpedia.org/resource/James_Manning_(minister)","1738-10-22","Elizabethh","http://dbpedia.org/resource/Elizabeth,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Richard Woodd","http://dbpedia.org/resource/Richard_Wood_(American_football)","1953-05-31","Elizabeth","http://dbpedia.org/resource/Elizabeth,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Joseph Hardyy","http://dbpedia.org/resource/Joseph_Hardy_(director)","1929-03-08","Carlsbadd","http://dbpedia.org/resource/Carlsbad,_New_Mexico","New Mexico","http://dbpedia.org/resource/New_Mexico","United States","http://dbpedia.org/resource/United_States"
"Jessica MMooree","http://dbpedia.org/resource/Jessica_Moore_(journalist)","1982-05-22","Burlington","http://dbpedia.org/resource/Burlington,_North_Carolina","North Carolina","http://dbpedia.org/resource/North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Lesster Smith","http://dbpedia.org/resource/Lester_Smith_(Canadian_football)","1970-08-16","Cooncord","http://dbpedia.org/resource/Concord,_North_Carolina","North Carolinaa","http://dbpedia.org/resource/North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Mark Slaterr","http://dbpedia.org/resource/Mark_Slater_(American_football)","1955-02-01","Crosbyy","http://dbpedia.org/resource/Crosby,_North_Dakota","North Dakota","http://dbpedia.org/resource/North_Dakota","United States","http://dbpedia.org/resource/United_States"
"CChris Carppenter","http://dbpedia.org/resource/Chris_Carpenter_(baseball,_born_1985)","1985-12-26","Bryan","http://dbpedia.org/resource/Bryan,_Ohio","Ohioo","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Lisa Howardd","http://dbpedia.org/resource/Lisa_Howard_(reporter)","1930-04-24","Cambridge","http://dbpedia.org/resource/Cambridge,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Andrew Brown","http://dbpedia.org/resource/Andrew_Brown_(pitcher)","1981-02-17","Chardon","http://dbpedia.org/resource/Chardon,_Ohio","Ohioo","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Wayne Steveens","http://dbpedia.org/resource/Wayne_Stevens_(basketball)","1936-06-19","Chillicothe","http://dbpedia.org/resource/Chillicothe,_Ohio","Ohioo","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Stan Whitee","http://dbpedia.org/resource/Stan_White_(linebacker)","1949-10-24","Doverr","http://dbpedia.org/resource/Dover,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"BBen Aldrridge","http://dbpedia.org/resource/Ben_Aldridge_(defensive_back)","1926-10-24","Duncann","http://dbpedia.org/resource/Duncan,_Oklahoma","Oklahomaa","http://dbpedia.org/resource/Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Peter Fitzgeraldd","http://dbpedia.org/resource/Peter_Fitzgerald_(politician)","1960-10-20","Elgin","http://dbpedia.org/resource/Elgin,_Illinois","Kane Countty, Illinois","http://dbpedia.org/resource/Kane_County,_Illinois","United States","http://dbpedia.org/resource/United_States"
"David  Smith","http://dbpedia.org/resource/David_Smith_(sculptor)","1906-03-09","Decatur","http://dbpedia.org/resource/Decatur,_Indiana","Adams County, Indianaa","http://dbpedia.org/resource/Adams_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Harry Clarkee","http://dbpedia.org/resource/Harry_Clarke_(American_football)","1916-12-01","Cumberlandd","http://dbpedia.org/resource/Cumberland,_Maryland","Allegany County, Maryland","http://dbpedia.org/resource/Allegany_County,_Maryland","United States","http://dbpedia.org/resource/United_States"
"S. John Rosss","http://dbpedia.org/resource/S._John_Ross_(game_designer)","1971-07-15","Cumberrland","http://dbpedia.org/resource/Cumberland,_Maryland","Allegany County, Maryland","http://dbpedia.org/resource/Allegany_County,_Maryland","United States","http://dbpedia.org/resource/United_States"
"Mark Wagnerr","http://dbpedia.org/resource/Mark_Wagner_(baseball)","1954-03-04","Conneautt","http://dbpedia.org/resource/Conneaut,_Ohio","Ashtabula County, Ohioo","http://dbpedia.org/resource/Ashtabula_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Dan  Jennings","http://dbpedia.org/resource/Dan_Jennings_(manager)","1960-09-16","Daphhne","http://dbpedia.org/resource/Daphne,_Alabama","Balddwin County, Alabama","http://dbpedia.org/resource/Baldwin_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Robert Millss","http://dbpedia.org/resource/Robert_Mills_(physicist)","1927-04-15","Englewoodd","http://dbpedia.org/resource/Englewood,_New_Jersey","Bergeen County, New Jersey","http://dbpedia.org/resource/Bergen_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Anthony Johnnson","http://dbpedia.org/resource/Anthony_Johnson_(basketball)","1974-10-02","Charleston","http://dbpedia.org/resource/Charleston,_South_Carolina","Berkeley County, South Carolinaa","http://dbpedia.org/resource/Berkeley_County,_South_Carolina","United States","http://dbpedia.org/resource/United_States"
"John Brownn","http://dbpedia.org/resource/John_Brown_(offensive_tackle)","1939-06-09","Camden","http://dbpedia.org/resource/Camden,_New_Jersey","Camden County, New Jerseyy","http://dbpedia.org/resource/Camden_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Joe Thommas","http://dbpedia.org/resource/Joe_Thomas_(basketball)","1948-03-09","Canton","http://dbpedia.org/resource/Canton,_Georgia","Cherokee County, Georgiaa","http://dbpedia.org/resource/Cherokee_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Moniicaa","http://dbpedia.org/resource/Monica_(singer)","1980-10-24","College Parkk","http://dbpedia.org/resource/College_Park,_Georgia","Clayton County,  Georgia","http://dbpedia.org/resource/Clayton_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"David Howardd","http://dbpedia.org/resource/David_Howard_(linebacker)","1961-12-08","Enterprisse","http://dbpedia.org/resource/Enterprise,_Alabama","Coffee County, Alabama","http://dbpedia.org/resource/Coffee_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"David Hoowardd","http://dbpedia.org/resource/David_Howard_(linebacker)","1961-12-08","Enterprise","http://dbpedia.org/resource/Enterprise,_Alabama","Dale County, Alabama","http://dbpedia.org/resource/Dale_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Jason Moore","http://dbpedia.org/resource/Jason_Moore_(soccer)","1978-04-04","Decaturr","http://dbpedia.org/resource/Decatur,_Georgia","DeKalb Coounty, Georgia","http://dbpedia.org/resource/DeKalb_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"David Shaferrr","http://dbpedia.org/resource/David_Shafer_(politician)","1965-04-29","Dunwooddy","http://dbpedia.org/resource/Dunwoody,_Georgia","DeKalb County, Georgia","http://dbpedia.org/resource/DeKalb_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Roberrt  Byrne","http://dbpedia.org/resource/Robert_Byrne_(author)","1930-05-22","Dubuque","http://dbpedia.org/resource/Dubuque,_Iowa","Dubuque County, Iowaa","http://dbpedia.org/resource/Dubuque_County,_Iowa","United States","http://dbpedia.org/resource/United_States"
"Eric Turnerr","http://dbpedia.org/resource/Eric_Turner_(basketball)","1963-02-07","Elkhart","http://dbpedia.org/resource/Elkhart,_Indiana","Elkhart County, Indianaa","http://dbpedia.org/resource/Elkhart_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Archie Clarkk","http://dbpedia.org/resource/Archie_Clark_(basketball)","1941-07-15","Conway","http://dbpedia.org/resource/Conway,_Arkansas","Faulkner County, Arkansass","http://dbpedia.org/resource/Faulkner_County,_Arkansas","United States","http://dbpedia.org/resource/United_States"
"Monica","http://dbpedia.org/resource/Monica_(singer)","1980-10-24","College Paark","http://dbpedia.org/resource/College_Park,_Georgia","Fulton County, Georgiaa","http://dbpedia.org/resource/Fulton_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Jasson Rogerss","http://dbpedia.org/resource/Jason_Rogers_(baseball)","1988-03-13","East Point","http://dbpedia.org/resource/East_Point,_Georgia","Fulton County, Georgiaa","http://dbpedia.org/resource/Fulton_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Todd Lambb","http://dbpedia.org/resource/Todd_Lamb_(politician)","1971-10-19","Enid","http://dbpedia.org/resource/Enid,_Oklahoma","Garfield County, Oklahoma","http://dbpedia.org/resource/Garfield_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Karen Dalton","http://dbpedia.org/resource/Karen_Dalton_(singer)","1937-07-19","EEnid","http://dbpedia.org/resource/Enid,_Oklahoma","Garfield County, Oklahoma","http://dbpedia.org/resource/Garfield_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Jeff Chaapmann","http://dbpedia.org/resource/Jeff_Chapman_(politician)","1959-07-14","Brunswick","http://dbpedia.org/resource/Brunswick,_Georgia","Glynn County, Georggia","http://dbpedia.org/resource/Glynn_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Michael Andreww","http://dbpedia.org/resource/Michael_Andrew_(swimmer)","1999-04-18","Ediina","http://dbpedia.org/resource/Edina,_Minnesota","Heennepin County, Minnesota","http://dbpedia.org/resource/Hennepin_County,_Minnesota","United States","http://dbpedia.org/resource/United_States"
"Richmond McDavid Flowers, Jr...","http://dbpedia.org/resource/Richmond_Flowers_(American_football)","1947-06-13","DDothan","http://dbpedia.org/resource/Dothan,_Alabama","Houston County, Alabamaa","http://dbpedia.org/resource/Houston_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Eugene Bennett","http://dbpedia.org/resource/Eugene_Bennett_(artist)","1921-12-20","Central Point","http://dbpedia.org/resource/Central_Point,_Oregon","Jackson Countty, Oregon","http://dbpedia.org/resource/Jackson_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"Joseph Fischerr","http://dbpedia.org/resource/Joseph_Fischer_(Kentucky_politician)","1954-11-14","Covington","http://dbpedia.org/resource/Covington,_Kentucky","Kenton County, Keentucky","http://dbpedia.org/resource/Kenton_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Charles Johnsonn","http://dbpedia.org/resource/Charles_Johnson_(wide_receiver,_born_1989)","1989-02-27","Elssmere","http://dbpedia.org/resource/Elsmere,_Kentucky","Kenton County, Kentucky","http://dbpedia.org/resource/Kenton_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"James Bailey","http://dbpedia.org/resource/James_Bailey_(basketball)","1957-05-02","Dublinn","http://dbpedia.org/resource/Dublin,_Georgia","Laurens CCounty, Georgia","http://dbpedia.org/resource/Laurens_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Frrank Thomas","http://dbpedia.org/resource/Frank_Thomas_(designated_hitter)","1968-05-27","Columbus","http://dbpedia.org/resource/Columbus,_Georgia","Muscogee County, Georgia","http://dbpedia.org/resource/Muscogee_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Robert Steellee","http://dbpedia.org/resource/Robert_Steele_(American_football)","1956-08-02","Columbus","http://dbpedia.org/resource/Columbus,_Georgia","Muscogee County, Georgiaa","http://dbpedia.org/resource/Muscogee_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Joeee","http://dbpedia.org/resource/Joe_(singer)","1973-07-05","Columbus","http://dbpedia.org/resource/Columbus,_Georgia","Muscogee County, Georgiaa","http://dbpedia.org/resource/Muscogee_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Corey Williamss","http://dbpedia.org/resource/Corey_Williams_(American_football)","1980-08-17","Camden","http://dbpedia.org/resource/Camden,_Arkansas","Ouachita County, Arkansass","http://dbpedia.org/resource/Ouachita_County,_Arkansas","United States","http://dbpedia.org/resource/United_States"
"George Campbell","http://dbpedia.org/resource/George_Campbell_(American_football)","1996-10-27","Clearwaterr","http://dbpedia.org/resource/Clearwater,_Florida","Pinellas County, Floridaa","http://dbpedia.org/resource/Pinellas_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"John Bennettt","http://dbpedia.org/resource/John_Bennett_(author)","1865-05-14","Chillicothe","http://dbpedia.org/resource/Chillicothe,_Ohio","Ross County, Ohioo","http://dbpedia.org/resource/Ross_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
