"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"Arcesi","http://dbpedia.org/resource/Arcesia","Croonerr","http://dbpedia.org/resource/Crooner","Record Producerr","http://dbpedia.org/resource/Record_Producer"
"Arcesi","http://dbpedia.org/resource/Arcesia","Outsider music","http://dbpedia.org/resource/Outsider_music","Singingg","http://dbpedia.org/resource/Singing"
"Arcesi","http://dbpedia.org/resource/Arcesia","Outsider musicc","http://dbpedia.org/resource/Outsider_music","Record Producer","http://dbpedia.org/resource/Record_Producer"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Bass music","http://dbpedia.org/resource/Bass_music","Drum machinee","http://dbpedia.org/resource/Drum_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Basss music","http://dbpedia.org/resource/Bass_music","Rhythm machinee","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Bass music","http://dbpedia.org/resource/Bass_music","Guittar","http://dbpedia.org/resource/Guitar"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Bass musicc","http://dbpedia.org/resource/Bass_music","Musical keyboardd","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Baass music","http://dbpedia.org/resource/Bass_music","Sampler (musical instrument))","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Bass musicc","http://dbpedia.org/resource/Bass_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Electronicc music","http://dbpedia.org/resource/Electronic_music","Drum machiine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Guitar","http://dbpedia.org/resource/Guitar"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Musical keyboardd","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Sampler (musical instrument))","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Electronic music","http://dbpedia.org/resource/Electronic_music","Vocals","http://dbpedia.org/resource/Vocals"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Dubstepp","http://dbpedia.org/resource/Dubstep","Drrum machine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","DDubstep","http://dbpedia.org/resource/Dubstep","Rhythm machinee","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Dubstepp","http://dbpedia.org/resource/Dubstep","Guitar","http://dbpedia.org/resource/Guitar"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Dubstep","http://dbpedia.org/resource/Dubstep","Musical keyboardd","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Dubstepp","http://dbpedia.org/resource/Dubstep","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Dubstep","http://dbpedia.org/resource/Dubstep","Vocalss","http://dbpedia.org/resource/Vocals"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Trap musicc","http://dbpedia.org/resource/Trap_music","Drum machine","http://dbpedia.org/resource/Drum_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Trap music","http://dbpedia.org/resource/Trap_music","Rhythmm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Trap musiic","http://dbpedia.org/resource/Trap_music","Guiitar","http://dbpedia.org/resource/Guitar"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Trap musicc","http://dbpedia.org/resource/Trap_music","Musical keyboardd","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","TTrap music","http://dbpedia.org/resource/Trap_music","Sampler (musical instrument))","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Trap musicc","http://dbpedia.org/resource/Trap_music","Vocaals","http://dbpedia.org/resource/Vocals"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Rock (mmusic)","http://dbpedia.org/resource/Rock_(music)","Drum machinee","http://dbpedia.org/resource/Drum_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Rock (music))","http://dbpedia.org/resource/Rock_(music)","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Rock (music)","http://dbpedia.org/resource/Rock_(music)","Guitar","http://dbpedia.org/resource/Guitar"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Rock (music))","http://dbpedia.org/resource/Rock_(music)","Musiccal keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Rock (music))","http://dbpedia.org/resource/Rock_(music)","Sampller (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Rock (music)","http://dbpedia.org/resource/Rock_(music)","Vocalls","http://dbpedia.org/resource/Vocals"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hhop music","http://dbpedia.org/resource/Hip_hop_music","Drum machinee","http://dbpedia.org/resource/Drum_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Rhythm machine","http://dbpedia.org/resource/Rhythm_machine"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","MMusical keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical insstrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Ashtrobot","http://dbpedia.org/resource/Ash_Riser","Hip hop  music","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Audi Castillon Portales","http://dbpedia.org/resource/Audi_Y_Zentimiento","Tejano Music","http://dbpedia.org/resource/Tejano_Music","Singingg","http://dbpedia.org/resource/Singing"
"Barbara Martin, Barbara Richardson","http://dbpedia.org/resource/Barbara_Martin_(singer)","Pop musicc","http://dbpedia.org/resource/Pop_music","Voccals","http://dbpedia.org/resource/Vocals"
"Barbara Martin, Barbara Richardson","http://dbpedia.org/resource/Barbara_Martin_(singer)","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Vocals","http://dbpedia.org/resource/Vocals"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Trap musicc","http://dbpedia.org/resource/Trap_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Trap music","http://dbpedia.org/resource/Trap_music","Sampler (musical instrument))","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Trap musicc","http://dbpedia.org/resource/Trap_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument))","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Turntablismm","http://dbpedia.org/resource/Turntablism"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Contemporary R&BB","http://dbpedia.org/resource/Contemporary_R&B","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Contemporary R&BB","http://dbpedia.org/resource/Contemporary_R&B","Sampler (musical instrument))","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Beat Novacane","http://dbpedia.org/resource/DJ_Khaled","Contemporary R&BB","http://dbpedia.org/resource/Contemporary_R&B","Turntablism","http://dbpedia.org/resource/Turntablism"
"Ben E. King","http://dbpedia.org/resource/Ben_E._King","Doo-wop","http://dbpedia.org/resource/Doo-wop","Human voice","http://dbpedia.org/resource/Human_voice"
"Ben E. King","http://dbpedia.org/resource/Ben_E._King","Pop mmusic","http://dbpedia.org/resource/Pop_music","Human voice","http://dbpedia.org/resource/Human_voice"
"Ben E. King","http://dbpedia.org/resource/Ben_E._King","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Ben E. King","http://dbpedia.org/resource/Ben_E._King","Soul musicc","http://dbpedia.org/resource/Soul_music","Human voicee","http://dbpedia.org/resource/Human_voice"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Discoo","http://dbpedia.org/resource/Disco","Human voice","http://dbpedia.org/resource/Human_voice"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Discoo","http://dbpedia.org/resource/Disco","Piano","http://dbpedia.org/resource/Piano"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Rhythm annd blues","http://dbpedia.org/resource/Rhythm_and_blues","Piano","http://dbpedia.org/resource/Piano"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Soul muusic","http://dbpedia.org/resource/Soul_music","Human voicee","http://dbpedia.org/resource/Human_voice"
"Benny Latimore","http://dbpedia.org/resource/Latimore_(musician)","Souul music","http://dbpedia.org/resource/Soul_music","Pianoo","http://dbpedia.org/resource/Piano"
"Betty Travis","http://dbpedia.org/resource/Betty_McGlown","Pop mmusic","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Betty Travis","http://dbpedia.org/resource/Betty_McGlown","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Vocalss","http://dbpedia.org/resource/Vocals"
"Big Boy Spires","http://dbpedia.org/resource/Arthur_%22Big_Boy%22_Spires","BBlues","http://dbpedia.org/resource/Blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Big Boy Spires","http://dbpedia.org/resource/Arthur_%22Big_Boy%22_Spires","Blues","http://dbpedia.org/resource/Blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Big Daddy Pattman","http://dbpedia.org/resource/Neal_Pattman","Electric bluess","http://dbpedia.org/resource/Electric_blues","Harmonicaa","http://dbpedia.org/resource/Harmonica"
"Big Daddy Pattman","http://dbpedia.org/resource/Neal_Pattman","Electric blues","http://dbpedia.org/resource/Electric_blues","Human  voice","http://dbpedia.org/resource/Human_voice"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Acid jazzz","http://dbpedia.org/resource/Acid_jazz","Singingg","http://dbpedia.org/resource/Singing"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Acid jazzz","http://dbpedia.org/resource/Acid_jazz","Keyboard instruument","http://dbpedia.org/resource/Keyboard_instrument"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Techno","http://dbpedia.org/resource/Techno","Singingg","http://dbpedia.org/resource/Singing"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Teechno","http://dbpedia.org/resource/Techno","Keyboaard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Funkk","http://dbpedia.org/resource/Funk","Sinnging","http://dbpedia.org/resource/Singing"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Funkk","http://dbpedia.org/resource/Funk","Keyboard instrumment","http://dbpedia.org/resource/Keyboard_instrument"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Avant-garde jjazz","http://dbpedia.org/resource/Avant-garde_jazz","Singing","http://dbpedia.org/resource/Singing"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Avant-garde jazz","http://dbpedia.org/resource/Avant-garde_jazz","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Singingg","http://dbpedia.org/resource/Singing"
"Big Muff","http://dbpedia.org/resource/Itaal_Shur","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"Bill Lionel","http://dbpedia.org/resource/James_Rivera","Speed metall","http://dbpedia.org/resource/Speed_metal","Vocals","http://dbpedia.org/resource/Vocals"
"Bill Lionel","http://dbpedia.org/resource/James_Rivera","Power metal","http://dbpedia.org/resource/Power_metal","Voocals","http://dbpedia.org/resource/Vocals"
"Bill Lionel","http://dbpedia.org/resource/James_Rivera","Thrash metall","http://dbpedia.org/resource/Thrash_metal","Voocals","http://dbpedia.org/resource/Vocals"
"Bill Lionel","http://dbpedia.org/resource/James_Rivera","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Blac Youngsta","http://dbpedia.org/resource/Blac_Youngsta","Trap music","http://dbpedia.org/resource/Trap_music","Vocals","http://dbpedia.org/resource/Vocals"
"Blac Youngsta","http://dbpedia.org/resource/Blac_Youngsta","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Vocalls","http://dbpedia.org/resource/Vocals"
"Blind Johnny Miller","http://dbpedia.org/resource/Cootie_Stark","Piedmont bluess","http://dbpedia.org/resource/Piedmont_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Blind Johnny Miller","http://dbpedia.org/resource/Cootie_Stark","Piedmont bluues","http://dbpedia.org/resource/Piedmont_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Blind Johnny Miller","http://dbpedia.org/resource/Cootie_Stark","Songsterr","http://dbpedia.org/resource/Songster","Guitar","http://dbpedia.org/resource/Guitar"
"Blind Johnny Miller","http://dbpedia.org/resource/Cootie_Stark","Songster","http://dbpedia.org/resource/Songster","Human vvoice","http://dbpedia.org/resource/Human_voice"
"Blues Goblins","http://dbpedia.org/resource/Sam_Coomes","Indie musicc","http://dbpedia.org/resource/Indie_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Blues Goblins","http://dbpedia.org/resource/Sam_Coomes","Indie musicc","http://dbpedia.org/resource/Indie_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Blues Goblins","http://dbpedia.org/resource/Sam_Coomes","Indie musicc","http://dbpedia.org/resource/Indie_music","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"Blues Servant Boy","http://dbpedia.org/resource/Alec_Seward","Country blues","http://dbpedia.org/resource/Country_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Blues Servant Boy","http://dbpedia.org/resource/Alec_Seward","Country  blues","http://dbpedia.org/resource/Country_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Blues Servant Boy","http://dbpedia.org/resource/Alec_Seward","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Blues Servant Boy","http://dbpedia.org/resource/Alec_Seward","Piedmont bluess","http://dbpedia.org/resource/Piedmont_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Bobby ""Boris"" Pickett","http://dbpedia.org/resource/Bobby_Pickett","Pop musicc","http://dbpedia.org/resource/Pop_music","Singing","http://dbpedia.org/resource/Singing"
"Bobby ""Boris"" Pickett","http://dbpedia.org/resource/Bobby_Pickett","Novelty songg","http://dbpedia.org/resource/Novelty_song","Singing","http://dbpedia.org/resource/Singing"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Discoo","http://dbpedia.org/resource/Disco","Human voicee","http://dbpedia.org/resource/Human_voice"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Dissco","http://dbpedia.org/resource/Disco","Drum","http://dbpedia.org/resource/Drum"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Disco","http://dbpedia.org/resource/Disco","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Funk","http://dbpedia.org/resource/Funk","Human voice","http://dbpedia.org/resource/Human_voice"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Funkk","http://dbpedia.org/resource/Funk","Drum","http://dbpedia.org/resource/Drum"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Funkk","http://dbpedia.org/resource/Funk","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument"
"Bohannon","http://dbpedia.org/resource/Hamilton_Bohannon","Rhyythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
