"musician","musician__URI","genre","genre__URI","instrument","instrument__URI","band","band__URI"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocals","http://dbpedia.org/resource/Vocals","Amasefffer","http://dbpedia.org/resource/Amaseffer"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocalss","http://dbpedia.org/resource/Vocals","Vanden Plas (band)","http://dbpedia.org/resource/Vanden_Plas_(band)"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theeatre","http://dbpedia.org/resource/Musical_theatre","Vocalss","http://dbpedia.org/resource/Vocals","Missa Mercuriaa","http://dbpedia.org/resource/Missa_Mercuria"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theatre","http://dbpedia.org/resource/Musical_theatre","Vocals","http://dbpedia.org/resource/Vocals","Abydos (band)","http://dbpedia.org/resource/Abydos_(band)"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theatre","http://dbpedia.org/resource/Musical_theatre","Vocals","http://dbpedia.org/resource/Vocals","Amaseffer","http://dbpedia.org/resource/Amaseffer"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theatree","http://dbpedia.org/resource/Musical_theatre","Vocalss","http://dbpedia.org/resource/Vocals","Jesus Christ Superstarr","http://dbpedia.org/resource/Jesus_Christ_Superstar"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theattre","http://dbpedia.org/resource/Musical_theatre","Vocals","http://dbpedia.org/resource/Vocals","Vanden Plas (band)","http://dbpedia.org/resource/Vanden_Plas_(band)"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metall","http://dbpedia.org/resource/Progressive_Metal","Vocaals","http://dbpedia.org/resource/Vocals","Jesus Christ Superstaar","http://dbpedia.org/resource/Jesus_Christ_Superstar"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Prrogressive Metal","http://dbpedia.org/resource/Progressive_Metal","Vocals","http://dbpedia.org/resource/Vocals","Vanden Plas (band)","http://dbpedia.org/resource/Vanden_Plas_(band)"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metall","http://dbpedia.org/resource/Progressive_Metal","Vocaals","http://dbpedia.org/resource/Vocals","Missaa Mercuria","http://dbpedia.org/resource/Missa_Mercuria"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metal","http://dbpedia.org/resource/Progressive_Metal","Vocals","http://dbpedia.org/resource/Vocals","Amasefferr","http://dbpedia.org/resource/Amaseffer"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metall","http://dbpedia.org/resource/Progressive_Metal","Voccals","http://dbpedia.org/resource/Vocals","Abydos (band)","http://dbpedia.org/resource/Abydos_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rocck","http://dbpedia.org/resource/Progressive_rock","Guitarr","http://dbpedia.org/resource/Guitar","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rockk","http://dbpedia.org/resource/Progressive_rock","GGuitar","http://dbpedia.org/resource/Guitar","David Reecce","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Guitar","http://dbpedia.org/resource/Guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rockk","http://dbpedia.org/resource/Progressive_rock","Guitarr","http://dbpedia.org/resource/Guitar","Richie Kotzenn","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitarr","http://dbpedia.org/resource/Guitar","U.D.OO.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Bluees rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar","David Reecee","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rockk","http://dbpedia.org/resource/Blues_rock","Guitarr","http://dbpedia.org/resource/Guitar","Accept (band))","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rockk","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar","Richie Kotzenn","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar","U.D.O..","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rocck","http://dbpedia.org/resource/Hard_rock","GGuitar","http://dbpedia.org/resource/Guitar","David RReece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rockk","http://dbpedia.org/resource/Hard_rock","Guitarr","http://dbpedia.org/resource/Guitar","AAccept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rocck","http://dbpedia.org/resource/Hard_rock","Guitarr","http://dbpedia.org/resource/Guitar","Richie Kotzenn","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitarr","http://dbpedia.org/resource/Guitar","David Reecee","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitaar","http://dbpedia.org/resource/Guitar","Accept (band))","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Guitarr","http://dbpedia.org/resource/Guitar","Richhie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Guitaar","http://dbpedia.org/resource/Guitar","U.D.O..","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Popp rock","http://dbpedia.org/resource/Pop_rock","GGuitar","http://dbpedia.org/resource/Guitar","David Reeece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Popp rock","http://dbpedia.org/resource/Pop_rock","Guitarr","http://dbpedia.org/resource/Guitar","Accept (band))","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rockk","http://dbpedia.org/resource/Progressive_rock","Vocalss","http://dbpedia.org/resource/Vocals","David Reecee","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rockk","http://dbpedia.org/resource/Progressive_rock","Vocals","http://dbpedia.org/resource/Vocals","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocalss","http://dbpedia.org/resource/Vocals","AAccept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Vocalss","http://dbpedia.org/resource/Vocals","David Reecee","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rockk","http://dbpedia.org/resource/Blues_rock","Vocals","http://dbpedia.org/resource/Vocals","Accept (band))","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Bluees rock","http://dbpedia.org/resource/Blues_rock","Voccals","http://dbpedia.org/resource/Vocals","U.D.O..","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Harrd rock","http://dbpedia.org/resource/Hard_rock","Vocalss","http://dbpedia.org/resource/Vocals","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rrock","http://dbpedia.org/resource/Hard_rock","Vocals","http://dbpedia.org/resource/Vocals","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Vocalss","http://dbpedia.org/resource/Vocals","U.D.O..","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Vocalss","http://dbpedia.org/resource/Vocals","Acceptt (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal mussic","http://dbpedia.org/resource/Heavy_metal_music","Vocalss","http://dbpedia.org/resource/Vocals","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","David Reecee","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rockk","http://dbpedia.org/resource/Pop_rock","Vocals","http://dbpedia.org/resource/Vocals","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Vocalss","http://dbpedia.org/resource/Vocals","U.D.O..","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Voccals","http://dbpedia.org/resource/Vocals","David Reecee","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Guitar","http://dbpedia.org/resource/Guitar","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Voocals","http://dbpedia.org/resource/Vocals","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rockk","http://dbpedia.org/resource/Progressive_rock","Voccals","http://dbpedia.org/resource/Vocals","Sinner (band))","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar","Sinnerr (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Vocalss","http://dbpedia.org/resource/Vocals","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Vocalss","http://dbpedia.org/resource/Vocals","Sinner (band))","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","GGuitar","http://dbpedia.org/resource/Guitar","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rrock","http://dbpedia.org/resource/Hard_rock","Vocals","http://dbpedia.org/resource/Vocals","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard roock","http://dbpedia.org/resource/Hard_rock","Vocals","http://dbpedia.org/resource/Vocals","Sinner (band))","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","Richie Kotzenn","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rockk","http://dbpedia.org/resource/Pop_rock","Guitarr","http://dbpedia.org/resource/Guitar","Ricchie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rockk","http://dbpedia.org/resource/Pop_rock","Guitarr","http://dbpedia.org/resource/Guitar","Sinnner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rockk","http://dbpedia.org/resource/Pop_rock","Vocalss","http://dbpedia.org/resource/Vocals","Richie Kotzenn","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rocck","http://dbpedia.org/resource/Pop_rock","Vocalss","http://dbpedia.org/resource/Vocals","Sinner (band))","http://dbpedia.org/resource/Sinner_(band)"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dancce","http://dbpedia.org/resource/Dance","Guitarr","http://dbpedia.org/resource/Guitar","Younotuss","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Guitarr","http://dbpedia.org/resource/Guitar","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Guitar","http://dbpedia.org/resource/Guitar","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dancee","http://dbpedia.org/resource/Dance","Vocalss","http://dbpedia.org/resource/Vocals","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Vocalss","http://dbpedia.org/resource/Vocals","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Vocals","http://dbpedia.org/resource/Vocals","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Housee","http://dbpedia.org/resource/House","Guitar","http://dbpedia.org/resource/Guitar","Younotuss","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","House","http://dbpedia.org/resource/House","Guitarr","http://dbpedia.org/resource/Guitar","Alle Farbeen","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Housee","http://dbpedia.org/resource/House","Guitar","http://dbpedia.org/resource/Guitar","Parra for Cuvaa","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Housee","http://dbpedia.org/resource/House","Vocals","http://dbpedia.org/resource/Vocals","Yoounotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","House","http://dbpedia.org/resource/House","VVocals","http://dbpedia.org/resource/Vocals","Alle Farrben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Housee","http://dbpedia.org/resource/House","Vocalss","http://dbpedia.org/resource/Vocals","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop music","http://dbpedia.org/resource/Pop_music","Guitaar","http://dbpedia.org/resource/Guitar","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop musicc","http://dbpedia.org/resource/Pop_music","Guitarr","http://dbpedia.org/resource/Guitar","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop musicc","http://dbpedia.org/resource/Pop_music","Guitarr","http://dbpedia.org/resource/Guitar","Parra for Cuvaa","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop music","http://dbpedia.org/resource/Pop_music","Vocaals","http://dbpedia.org/resource/Vocals","Younottus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop musicc","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop musicc","http://dbpedia.org/resource/Pop_music","Vocaals","http://dbpedia.org/resource/Vocals","Parra ffor Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Deep House","http://dbpedia.org/resource/Deep_House","Guitarr","http://dbpedia.org/resource/Guitar","Younotus","http://dbpedia.org/resource/Younotus"
