"musician","musician__URI","genre","genre__URI","instrument","instrument__URI","band","band__URI"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theatre","http://dbpedia.org/resource/Musical_theatre","Vocals","http://dbpedia.org/resource/Vocals","Missa Mercuria","http://dbpedia.org/resource/Missa_Mercuria"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theatre","http://dbpedia.org/resource/Musical_theatre","Vocals","http://dbpedia.org/resource/Vocals","Abydos (band)","http://dbpedia.org/resource/Abydos_(band)"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theatre","http://dbpedia.org/resource/Musical_theatre","Vocals","http://dbpedia.org/resource/Vocals","Amaseffer","http://dbpedia.org/resource/Amaseffer"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theatre","http://dbpedia.org/resource/Musical_theatre","Vocals","http://dbpedia.org/resource/Vocals","Jesus Christ Superstar","http://dbpedia.org/resource/Jesus_Christ_Superstar"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Musical theatre","http://dbpedia.org/resource/Musical_theatre","Vocals","http://dbpedia.org/resource/Vocals","Vanden Plas (band)","http://dbpedia.org/resource/Vanden_Plas_(band)"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metal","http://dbpedia.org/resource/Progressive_Metal","Vocals","http://dbpedia.org/resource/Vocals","Jesus Christ Superstar","http://dbpedia.org/resource/Jesus_Christ_Superstar"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metal","http://dbpedia.org/resource/Progressive_Metal","Vocals","http://dbpedia.org/resource/Vocals","Vanden Plas (band)","http://dbpedia.org/resource/Vanden_Plas_(band)"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metal","http://dbpedia.org/resource/Progressive_Metal","Vocals","http://dbpedia.org/resource/Vocals","Missa Mercuria","http://dbpedia.org/resource/Missa_Mercuria"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metal","http://dbpedia.org/resource/Progressive_Metal","Vocals","http://dbpedia.org/resource/Vocals","Amaseffer","http://dbpedia.org/resource/Amaseffer"
"Andy Kuntz","http://dbpedia.org/resource/Andy_Kuntz","Progressive Metal","http://dbpedia.org/resource/Progressive_Metal","Vocals","http://dbpedia.org/resource/Vocals","Abydos (band)","http://dbpedia.org/resource/Abydos_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Guitar","http://dbpedia.org/resource/Guitar","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Guitar","http://dbpedia.org/resource/Guitar","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Guitar","http://dbpedia.org/resource/Guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Guitar","http://dbpedia.org/resource/Guitar","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Guitar","http://dbpedia.org/resource/Guitar","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Guitar","http://dbpedia.org/resource/Guitar","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Guitar","http://dbpedia.org/resource/Guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocals","http://dbpedia.org/resource/Vocals","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocals","http://dbpedia.org/resource/Vocals","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocals","http://dbpedia.org/resource/Vocals","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Vocals","http://dbpedia.org/resource/Vocals","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Vocals","http://dbpedia.org/resource/Vocals","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Vocals","http://dbpedia.org/resource/Vocals","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Vocals","http://dbpedia.org/resource/Vocals","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Vocals","http://dbpedia.org/resource/Vocals","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Vocals","http://dbpedia.org/resource/Vocals","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Vocals","http://dbpedia.org/resource/Vocals","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Vocals","http://dbpedia.org/resource/Vocals","U.D.O.","http://dbpedia.org/resource/U.D.O."
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Vocals","http://dbpedia.org/resource/Vocals","David Reece","http://dbpedia.org/resource/David_Reece"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Guitar","http://dbpedia.org/resource/Guitar","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocals","http://dbpedia.org/resource/Vocals","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocals","http://dbpedia.org/resource/Vocals","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Vocals","http://dbpedia.org/resource/Vocals","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Blues rock","http://dbpedia.org/resource/Blues_rock","Vocals","http://dbpedia.org/resource/Vocals","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Vocals","http://dbpedia.org/resource/Vocals","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Hard rock","http://dbpedia.org/resource/Hard_rock","Vocals","http://dbpedia.org/resource/Vocals","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Guitar","http://dbpedia.org/resource/Guitar","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Guitar","http://dbpedia.org/resource/Guitar","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Vocals","http://dbpedia.org/resource/Vocals","Richie Kotzen","http://dbpedia.org/resource/Richie_Kotzen"
"Andy Susemihl","http://dbpedia.org/resource/Andy_Susemihl","Pop rock","http://dbpedia.org/resource/Pop_rock","Vocals","http://dbpedia.org/resource/Vocals","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Guitar","http://dbpedia.org/resource/Guitar","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Guitar","http://dbpedia.org/resource/Guitar","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Guitar","http://dbpedia.org/resource/Guitar","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Vocals","http://dbpedia.org/resource/Vocals","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Vocals","http://dbpedia.org/resource/Vocals","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Dance","http://dbpedia.org/resource/Dance","Vocals","http://dbpedia.org/resource/Vocals","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","House","http://dbpedia.org/resource/House","Guitar","http://dbpedia.org/resource/Guitar","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","House","http://dbpedia.org/resource/House","Guitar","http://dbpedia.org/resource/Guitar","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","House","http://dbpedia.org/resource/House","Guitar","http://dbpedia.org/resource/Guitar","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","House","http://dbpedia.org/resource/House","Vocals","http://dbpedia.org/resource/Vocals","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","House","http://dbpedia.org/resource/House","Vocals","http://dbpedia.org/resource/Vocals","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","House","http://dbpedia.org/resource/House","Vocals","http://dbpedia.org/resource/Vocals","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop music","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop music","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop music","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals","Parra for Cuva","http://dbpedia.org/resource/Parra_for_Cuva"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Deep House","http://dbpedia.org/resource/Deep_House","Guitar","http://dbpedia.org/resource/Guitar","Younotus","http://dbpedia.org/resource/Younotus"
"Anna Naklab","http://dbpedia.org/resource/Anna_Naklab","Deep House","http://dbpedia.org/resource/Deep_House","Guitar","http://dbpedia.org/resource/Guitar","Alle Farben","http://dbpedia.org/resource/Alle_Farben"
