"publisher","publisher__URI","videogame","videogame__URI","genre","genre__URI","platform","platform__URI","releaseDate"
"Klei Entertainment","http://dbpedia.org/resource/Klei_Entertainment","Don't  Starve","http://dbpedia.org/resource/Don't_Starve","Survival game","http://dbpedia.org/resource/Survival_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-06-15"
"LucasArts","http://dbpedia.org/resource/LucasArts","Star Wars Racer Revenge","http://dbpedia.org/resource/Star_Wars_Racer_Revenge","Racing video game","http://dbpedia.org/resource/Racing_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2002-02-11"
"THQ","http://dbpedia.org/resource/THQ","Metro 20033 (video game)","http://dbpedia.org/resource/Metro_2033_(video_game)","Survival horror","http://dbpedia.org/resource/Survival_horror","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-08-14"
"Konami","http://dbpedia.org/resource/Konami","Dance Dance Revolution Extremee","http://dbpedia.org/resource/Dance_Dance_Revolution_Extreme","Music video game","http://dbpedia.org/resource/Music_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1921-09-03"
"Koei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' Warr","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","Xbox One","http://dbpedia.org/resource/Xbox_One","2007-08-30"
"Capcom","http://dbpedia.org/resource/Capcom","Resident Evil 5","http://dbpedia.org/resource/Resident_Evil_5","Survival horror","http://dbpedia.org/resource/Survival_horror","Xbox One","http://dbpedia.org/resource/Xbox_One","2009-03-05"
"Focus Home Interactive","http://dbpedia.org/resource/Focus_Home_Interactive","Contrast (vvideo game)","http://dbpedia.org/resource/Contrast_(video_game)","Platform game","http://dbpedia.org/resource/Platform_game","Xbox One","http://dbpedia.org/resource/Xbox_One","1929-11-13"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Disney Infinity","http://dbpedia.org/resource/Disney_Infinity","Sandbox mode","http://dbpedia.org/resource/Sandbox_mode","Xbox One","http://dbpedia.org/resource/Xbox_One","1923-08-13"
"Activision","http://dbpedia.org/resource/Activision","Marvel: Ultimate Alliance 22","http://dbpedia.org/resource/Marvel:_Ultimate_Alliance_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","Xbox One","http://dbpedia.org/resource/Xbox_One","1925-09-09"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Assassin's Creed Chronicles","http://dbpedia.org/resource/Assassin's_Creed_Chronicles","Platform game","http://dbpedia.org/resource/Platform_game","Xbox One","http://dbpedia.org/resource/Xbox_One","1922-04-15"
"Eidos Interactive","http://dbpedia.org/resource/Eidos_Interactive","Battlestations: Midwayy","http://dbpedia.org/resource/Battlestations:_Midway","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","Xbox One","http://dbpedia.org/resource/Xbox_One","2007-01-30"
"Activision","http://dbpedia.org/resource/Activision","Marvel: Ultimate Alliance 22","http://dbpedia.org/resource/Marvel:_Ultimate_Alliance_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","Xbox One","http://dbpedia.org/resource/Xbox_One","2009-09-22"
"The Behemoth","http://dbpedia.org/resource/The_Behemoth","Castle Crashers","http://dbpedia.org/resource/Castle_Crashers","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Xbox One","http://dbpedia.org/resource/Xbox_One","2008-08-27"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Disney Infinityy","http://dbpedia.org/resource/Disney_Infinity","Toys-to-life","http://dbpedia.org/resource/Toys-to-life","Xbox One","http://dbpedia.org/resource/Xbox_One","1923-08-13"
"Koei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' Warr","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","Xbox One","http://dbpedia.org/resource/Xbox_One","2007-10-25"
"THQ","http://dbpedia.org/resource/THQ","Metro 2033 (video gamme)","http://dbpedia.org/resource/Metro_2033_(video_game)","Survival horror","http://dbpedia.org/resource/Survival_horror","Xbox One","http://dbpedia.org/resource/Xbox_One","1929-08-14"
"Electronic Arts","http://dbpedia.org/resource/Electronic_Arts","Plants vs. Zombiies: Garden Warfare 2","http://dbpedia.org/resource/Plants_vs._Zombies:_Garden_Warfare_2","Tower defense","http://dbpedia.org/resource/Tower_defense","Xbox One","http://dbpedia.org/resource/Xbox_One","1925-02-16"
"Capcom","http://dbpedia.org/resource/Capcom","Resident Evil Zero","http://dbpedia.org/resource/Resident_Evil_Zero","Survival horror","http://dbpedia.org/resource/Survival_horror","Xbox One","http://dbpedia.org/resource/Xbox_One","2002-11-12"
"Klei Entertainment","http://dbpedia.org/resource/Klei_Entertainment","Don't Starve","http://dbpedia.org/resource/Don't_Starve","Survival game","http://dbpedia.org/resource/Survival_game","Xbox One","http://dbpedia.org/resource/Xbox_One","1924-06-15"
"The Behemoth","http://dbpedia.org/resource/The_Behemoth","Castle Crashers","http://dbpedia.org/resource/Castle_Crashers","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Xbox One","http://dbpedia.org/resource/Xbox_One","1925-11-10"
"Capcom","http://dbpedia.org/resource/Capcom","Resident Evil (2002 video game)","http://dbpedia.org/resource/Resident_Evil_(2002_video_game)","Survival horror","http://dbpedia.org/resource/Survival_horror","Xbox One","http://dbpedia.org/resource/Xbox_One","1930-04-02"
"Koei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' Warr","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","Xbox One","http://dbpedia.org/resource/Xbox_One","2003-03-15"
"Capcom","http://dbpedia.org/resource/Capcom","Dead Rising (video game)","http://dbpedia.org/resource/Dead_Rising_(video_game)","Survival horror","http://dbpedia.org/resource/Survival_horror","Xbox One","http://dbpedia.org/resource/Xbox_One","2006-08-08"
"Activision","http://dbpedia.org/resource/Activision","Marvel: Ultimate Alliiance 2","http://dbpedia.org/resource/Marvel:_Ultimate_Alliance_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","Xbox One","http://dbpedia.org/resource/Xbox_One","2009-09-15"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthologyy","http://dbpedia.org/resource/Metal_Slug_Anthology","Arcade game","http://dbpedia.org/resource/Arcade_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1930-03-06"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthologyy","http://dbpedia.org/resource/Metal_Slug_Anthology","Arcade game","http://dbpedia.org/resource/Arcade_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2007-03-27"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthologyy","http://dbpedia.org/resource/Metal_Slug_Anthology","Arcade game","http://dbpedia.org/resource/Arcade_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2009-10-01"
"2K Sports","http://dbpedia.org/resource/2K_Sports","WWE 2K155","http://dbpedia.org/resource/WWE_2K15","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1921-11-14"
"2K Sports","http://dbpedia.org/resource/2K_Sports","WWE 22K15","http://dbpedia.org/resource/WWE_2K15","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-10-14"
"Frozenbyte","http://dbpedia.org/resource/Frozenbyte","Trine 22","http://dbpedia.org/resource/Trine_2","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"2K Games","http://dbpedia.org/resource/2K_Games","Borderlands: The Handdsome Collection","http://dbpedia.org/resource/Borderlands:_The_Handsome_Collection","Action role-playing video game","http://dbpedia.org/resource/Action_role-playing_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1927-03-15"
"Gameloft","http://dbpedia.org/resource/Gameloft","Uno (video  game)","http://dbpedia.org/resource/Uno_(video_game)","Card game","http://dbpedia.org/resource/Card_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2006-05-09"
"Gameloft","http://dbpedia.org/resource/Gameloft","Uno (video game))","http://dbpedia.org/resource/Uno_(video_game)","Card game","http://dbpedia.org/resource/Card_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2008-11-14"
"Gameloft","http://dbpedia.org/resource/Gameloft","Uno (video game))","http://dbpedia.org/resource/Uno_(video_game)","Card game","http://dbpedia.org/resource/Card_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2009-10-01"
"Halfbrick Studios","http://dbpedia.org/resource/Halfbrick_Studios","Jetpack Joyridee","http://dbpedia.org/resource/Jetpack_Joyride","Side-scrolling video game","http://dbpedia.org/resource/Side-scrolling_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1921-11-12"
"Big Ant Studios","http://dbpedia.org/resource/Big_Ant_Studios","Jetpack Joyridee","http://dbpedia.org/resource/Jetpack_Joyride","Side-scrolling video game","http://dbpedia.org/resource/Side-scrolling_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1921-11-12"
"WayForward Technologies","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revengee","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Metroidvania","http://dbpedia.org/resource/Metroidvania","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-08-15"
"WayForward Technologies","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revengee","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Metroidvania","http://dbpedia.org/resource/Metroidvania","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-08-16"
"Gathering of Developers","http://dbpedia.org/resource/Gathering_of_Developers","Max Paynee","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2001-07-23"
"Gathering of Developers","http://dbpedia.org/resource/Gathering_of_Developers","Max Payne","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2001-12-06"
"Gathering of Developers","http://dbpedia.org/resource/Gathering_of_Developers","Max Paynee","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2001-12-12"
"Gathering of Developers","http://dbpedia.org/resource/Gathering_of_Developers","Max Payne","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2002-07-16"
"Gathering of Developers","http://dbpedia.org/resource/Gathering_of_Developers","Max Paynee","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2003-12-18"
"Digital Extremes","http://dbpedia.org/resource/Digital_Extremes","Warframe","http://dbpedia.org/resource/Warframe","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"2K Sports","http://dbpedia.org/resource/2K_Sports","NBA 2K144","http://dbpedia.org/resource/NBA_2K14","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1922-11-13"
"2K Sports","http://dbpedia.org/resource/2K_Sports","NNBA 2K14","http://dbpedia.org/resource/NBA_2K14","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"Sunsoft","http://dbpedia.org/resource/Sunsoft","Ikki (video game))","http://dbpedia.org/resource/Ikki_(video_game)","Action game","http://dbpedia.org/resource/Action_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1985-11-27"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 99","http://dbpedia.org/resource/Mighty_No._9","Action game","http://dbpedia.org/resource/Action_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-06-16"
"2K Games","http://dbpedia.org/resource/2K_Games","Borderlands: The Handsome Collectionn","http://dbpedia.org/resource/Borderlands:_The_Handsome_Collection","First-person shooter","http://dbpedia.org/resource/First-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1927-03-15"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Metro 2033 (video game))","http://dbpedia.org/resource/Metro_2033_(video_game)","First-person shooter","http://dbpedia.org/resource/First-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-08-14"
"WayForward Technologies","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revengee","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-08-15"
"WayForward Technologies","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky''s Revenge","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-08-16"
"Frozenbyte","http://dbpedia.org/resource/Frozenbyte","Trinee 2","http://dbpedia.org/resource/Trine_2","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 99","http://dbpedia.org/resource/Mighty_No._9","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-06-16"
"Bloober Team","http://dbpedia.org/resource/Bloober_Team","Basement Crawll","http://dbpedia.org/resource/Basement_Crawl","2.5D","http://dbpedia.org/resource/2.5D","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1926-02-14"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthologyy","http://dbpedia.org/resource/Metal_Slug_Anthology","Run and gun (video game)","http://dbpedia.org/resource/Run_and_gun_(video_game)","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1930-03-06"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Run and gun (video game)","http://dbpedia.org/resource/Run_and_gun_(video_game)","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2007-03-27"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Run and gun (video game)","http://dbpedia.org/resource/Run_and_gun_(video_game)","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2009-10-01"
"Bloober Team","http://dbpedia.org/resource/Bloober_Team","Basement Crawl","http://dbpedia.org/resource/Basement_Crawl","Action Game","http://dbpedia.org/resource/Action_Game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1926-02-14"
"Playism","http://dbpedia.org/resource/Playism","Futuridium  EP Deluxe","http://dbpedia.org/resource/Futuridium_EP_Deluxe","Shoot'em up","http://dbpedia.org/resource/Shoot'em_up","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1926-05-16"
"Frozenbyte","http://dbpedia.org/resource/Frozenbyte","TTrine 2","http://dbpedia.org/resource/Trine_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthologyy","http://dbpedia.org/resource/Metal_Slug_Anthology","Scrolling shooters","http://dbpedia.org/resource/Scrolling_shooters","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1930-03-06"
